sta07,150815144779007,NaN,ap03,150815144783018,150815144786719
sta07,150815144783591,NaN,ap03,150815144784796,150815144786719
sta07,150815144784069,NaN,ap03,150815144786208,150815144786719
sta07,150815144788589,NaN,ap03,150815144790269,150815144794059
sta07,150815144789109,NaN,ap03,150815144790768,150815144794059
sta07,150815144791723,NaN,ap03,150815144793358,150815144794059
sta07,150815144792656,NaN,ap03,150815144795314,150815144798225
sta07,150815144794264,NaN,ap03,150815144797085,150815144798225
sta07,150815144794811,NaN,ap03,150815144797876,150815144798225
sta07,150815144795496,NaN,ap03,150815144799344,150815144899045
sta07,150815144796267,NaN,ap03,150815144800306,150815144899045
sta07,150815144897354,NaN,ap03,150815144898516,150815144899045
sta07,150815144897966,NaN,ap03,150815144900090,150815144905172
sta07,150815144900564,NaN,ap03,150815144902253,150815144905172
sta07,150815144901177,NaN,ap03,150815144904543,150815144905172
sta07,150815144907219,NaN,ap03,150815144909490,150815144913975
sta07,150815144908955,NaN,ap03,150815144910188,150815144913975
sta07,150815144911760,NaN,ap03,150815144913282,150815144913975
sta07,150815144912306,NaN,ap03,150815144915416,150815144918137
sta07,150815144912913,NaN,ap03,150815144916402,150815144918137
sta07,150815144916235,NaN,ap03,150815144917662,150815144918137
sta07,150815144916723,NaN,ap03,150815144919993,150815144922666
sta07,150815144917399,NaN,ap03,150815144921005,150815144922666
sta07,150815144917905,NaN,ap03,150815144922114,150815144922666
sta07,150815144921822,NaN,ap03,150815144923485,150815144925737
sta07,150815144922311,NaN,ap03,150815144924184,150815144925737
sta07,150815144922956,NaN,ap03,150815144925031,150815144925737
sta07,150815144924522,NaN,ap03,150815144927074,150815144931477
sta07,150815144927806,NaN,ap03,150815144929387,150815144931477
sta07,150815144929810,NaN,ap03,150815144930972,150815144931477
sta07,150815144930296,NaN,ap03,150815144932490,150815144935639
sta07,150815144930801,NaN,ap03,150815144933827,150815144935639
sta07,150815144931304,NaN,ap03,150815144935144,150815144935639
sta07,150815144931789,NaN,ap03,150815144936075,150815144938304
sta07,150815144932279,NaN,ap03,150815144937437,150815144938304
sta07,150815144932797,NaN,ap03,150815144937960,150815144938304
sta07,150815144933283,NaN,ap03,150815144939903,150815144941518
sta07,150815144933831,NaN,ap03,150815144940641,150815144941518
sta07,150815144935230,NaN,ap03,150815144941169,150815144941518
sta07,150815144935865,NaN,ap03,150815144941974,150815144944117
sta07,150815144937252,NaN,ap03,150815144942817,150815144944117
sta07,150815144938163,NaN,ap03,150815144943783,150815144944117
sta07,150815144941763,NaN,ap03,150815144949318,150815144951757
sta07,150815144942260,NaN,ap03,150815144950210,150815144951757
sta07,150815144943436,NaN,ap03,150815144951424,150815144951757
sta07,150815144948263,NaN,ap03,150815144952219,150815144955153
sta07,150815144948818,NaN,ap03,150815144953375,150815144955153
sta07,150815144949354,NaN,ap03,150815144954556,150815144955153
sta07,150815144949920,NaN,ap03,150815144956132,150815145001272
sta07,150815144995466,NaN,ap03,150815144998952,150815145001272
sta07,150815144995967,NaN,ap03,150815145000690,150815145001272
sta07,150815144996720,NaN,ap03,150815145002337,150815145004960
sta07,150815144997301,NaN,ap03,150815145003907,150815145004960
sta07,150815144999830,NaN,ap03,150815145004613,150815145004960
sta07,150815145000465,NaN,ap03,150815145006138,150815145008449
sta07,150815145001027,NaN,ap03,150815145007451,150815145008449
sta07,150815145002528,NaN,ap03,150815145007971,150815145008449
sta07,150815145003022,NaN,ap03,150815145009822,150815145012986
sta07,150815145003719,NaN,ap03,150815145011309,150815145012986
sta07,150815145004187,NaN,ap03,150815145012545,150815145012986
sta07,150815145005732,NaN,ap03,150815145013816,150815145015740
sta07,150815145006318,NaN,ap03,150815145014256,150815145015740
sta07,150815145010914,NaN,ap03,150815145015376,150815145015740
sta07,150815145012441,NaN,ap03,150815145016696,150815145019066
sta07,150815145014007,NaN,ap03,150815145018286,150815145019066
sta07,150815145014590,NaN,ap03,150815145018656,150815145019066
sta07,150815145050594,NaN,ap03,150815145051888,150815145057817
sta07,150815145051160,NaN,ap03,150815145052481,150815145057817
sta07,150815145055692,NaN,ap03,150815145057394,150815145057817
sta07,150815145057570,NaN,ap03,150815145058730,150815145062708
sta07,150815145058101,NaN,ap03,150815145059311,150815145062708
sta07,150815145060997,NaN,ap03,150815145062244,150815145062708
sta07,150815145066612,NaN,ap03,150815145067884,150815145072474
sta07,150815145069273,NaN,ap03,150815145071080,150815145072474
sta07,150815145070224,NaN,ap03,150815145072104,150815145072474
sta07,150815145071272,NaN,ap03,150815145072920,150815145075688
sta07,150815145072609,NaN,ap03,150815145074094,150815145075688
sta07,150815145073164,NaN,ap03,150815145075181,150815145075688
sta07,150815145077218,NaN,ap03,150815145080452,150815145084567
sta07,150815145080702,NaN,ap03,150815145082657,150815145084567
sta07,150815145081312,NaN,ap03,150815145084021,150815145084567
sta07,150815145082392,NaN,ap03,150815145085390,150815145121264
sta07,150815145115334,NaN,ap03,150815145118289,150815145121264
sta07,150815145117822,NaN,ap03,150815145120801,150815145121264
sta07,150815145118416,NaN,ap03,150815145124483,150815145127878
sta07,150815145122126,NaN,ap03,150815145125260,150815145127878
sta07,150815145124450,NaN,ap03,150815145127446,150815145127878
sta07,150815145125137,NaN,ap03,150815145129482,150815145134848
sta07,150815145125983,NaN,ap03,150815145130462,150815145134848
sta07,150815145131122,NaN,ap03,150815145134521,150815145134848
sta07,150815145133459,NaN,ap03,150815145136443,150815145139414
sta07,150815145134070,NaN,ap03,150815145137267,150815145139414
sta07,150815145134602,NaN,ap03,150815145138898,150815145139414
sta07,150815145135309,NaN,ap03,150815145140386,150815145146005
sta07,150815145139902,NaN,ap03,150815145142888,150815145146005
sta07,150815145140412,NaN,ap03,150815145145412,150815145146005
sta07,150815145142926,NaN,ap03,150815145147332,150815145152688
sta07,150815145147445,NaN,ap03,150815145150973,150815145152688
sta07,150815145147931,NaN,ap03,150815145152058,150815145152688
sta07,150815145182655,NaN,ap03,150815145183869,150815145187478
sta07,150815145183154,NaN,ap03,150815145185060,150815145187478
sta07,150815145185880,NaN,ap03,150815145187058,150815145187478
sta07,150815145188372,NaN,ap03,150815145189544,150815145201026
sta07,150815145188985,NaN,ap03,150815145190158,150815145201026
sta07,150815145198663,NaN,ap03,150815145200384,150815145201026
sta07,150815145199152,NaN,ap03,150815145202328,150815145204381
sta07,150815145199886,NaN,ap03,150815145203452,150815145204381
sta07,150815145201647,NaN,ap03,150815145204014,150815145204381
sta07,150815145202155,NaN,ap03,150815145210245,150815145211764
sta07,150815145205837,NaN,ap03,150815145210783,150815145211764
sta07,150815145206347,NaN,ap03,150815145211212,150815145211764
sta07,150815145206850,NaN,ap03,150815145212898,150815145214424
sta07,150815145207331,NaN,ap03,150815145213571,150815145214424
sta07,150815145207820,NaN,ap03,150815145213988,150815145214424
sta07,150815145247641,NaN,ap03,150815145250643,150815145254179
sta07,150815145248139,NaN,ap03,150815145251241,150815145254179
sta07,150815145249848,NaN,ap03,150815145253522,150815145254179
sta07,150815145250448,NaN,ap03,150815145255470,150815145257476
sta07,150815145250945,NaN,ap03,150815145255886,150815145257476
sta07,150815145251504,NaN,ap03,150815145256802,150815145257476
sta07,150815145252101,NaN,ap03,150815145258755,150815145262269
sta07,150815145254497,NaN,ap03,150815145259986,150815145262269
sta07,150815145255311,NaN,ap03,150815145261778,150815145262269
sta07,150815145256884,NaN,ap03,150815145263420,150815145264921
sta07,150815145257479,NaN,ap03,150815145263939,150815145264921
sta07,150815145258079,NaN,ap03,150815145264464,150815145264921
sta07,150815145258551,NaN,ap03,150815145265538,150815145310471
sta07,150815145263975,NaN,ap03,150815145266972,150815145310471
sta07,150815145308246,NaN,ap03,150815145309799,150815145310471
sta07,150815145308977,NaN,ap03,150815145311434,150815145318308
sta07,150815145313700,NaN,ap03,150815145314940,150815145318308
sta07,150815145315248,NaN,ap03,150815145317482,150815145318308
sta07,150815145315821,NaN,ap03,150815145319455,150815145321194
sta07,150815145316315,NaN,ap03,150815145320428,150815145321194
sta07,150815145316898,NaN,ap03,150815145320840,150815145321194
sta07,150815145321238,NaN,ap03,150815145322404,150815145326637
sta07,150815145321872,NaN,ap03,150815145323102,150815145326637
sta07,150815145324272,NaN,ap03,150815145325893,150815145326637
sta07,150815145324784,NaN,ap03,150815145328208,150815145329959
sta07,150815145325274,NaN,ap03,150815145328781,150815145329959
sta07,150815145325926,NaN,ap03,150815145329456,150815145329959
sta07,150815145327270,NaN,ap03,150815145330733,150815145338595
sta07,150815145327868,NaN,ap03,150815145331078,150815145338595
sta07,150815145336242,NaN,ap03,150815145337858,150815145338595
sta07,150815145336760,NaN,ap03,150815145339842,150815145368466
sta07,150815145337393,NaN,ap03,150815145340728,150815145368466
sta07,150815145364471,NaN,ap03,150815145367897,150815145368466
sta07,150815145365352,NaN,ap03,150815145369659,150815145372708
sta07,150815145367957,NaN,ap03,150815145371490,150815145372708
sta07,150815145368571,NaN,ap03,150815145372189,150815145372708
sta07,150815145369052,NaN,ap03,150815145373722,150815145376649
sta07,150815145369888,NaN,ap03,150815145374833,150815145376649
sta07,150815145370461,NaN,ap03,150815145376238,150815145376649
sta07,150815145372740,NaN,ap03,150815145377210,150815145381759
sta07,150815145373381,NaN,ap03,150815145378142,150815145381759
sta07,150815145378250,NaN,ap03,150815145381407,150815145381759
sta07,150815145380756,NaN,ap03,150815145383752,150815145439677
sta07,150815145437424,NaN,ap03,150815145438630,150815145439677
sta07,150815145437904,NaN,ap03,150815145439210,150815145439677
sta07,150815145440754,NaN,ap03,150815145442568,150815145445681
sta07,150815145441364,NaN,ap03,150815145443663,150815145445681
sta07,150815145442067,NaN,ap03,150815145444008,150815145445681
sta07,150815145455705,NaN,ap03,150815145457063,150815145459927
sta07,150815145456342,NaN,ap03,150815145458669,150815145459927
sta07,150815145457055,NaN,ap03,150815145459375,150815145459927
sta07,150815145459703,NaN,ap03,150815145461451,150815145463900
sta07,150815145460330,NaN,ap03,150815145462454,150815145463900
sta07,150815145460870,NaN,ap03,150815145463442,150815145463900
sta07,150815145462285,NaN,ap03,150815145464766,150815145470281
sta07,150815145462875,NaN,ap03,150815145465460,150815145470281
sta07,150815145468551,NaN,ap03,150815145469690,150815145470281
sta07,150815145472232,NaN,ap03,150815145473887,150815145477211
sta07,150815145472765,NaN,ap03,150815145475245,150815145477211
sta07,150815145475226,NaN,ap03,150815145476486,150815145477211
sta07,150815145475937,NaN,ap03,150815145483078,150815145486892
sta07,150815145478449,NaN,ap03,150815145484438,150815145486892
sta07,150815145479052,NaN,ap03,150815145486130,150815145486892
sta07,150815145482478,NaN,ap03,150815145488114,150815145490316
sta07,150815145483602,NaN,ap03,150815145489434,150815145490316
sta07,150815145484115,NaN,ap03,150815145489963,150815145490316
sta07,150815145482987,NaN,ap03,150815145491516,150815145493409
sta07,150815145483477,NaN,ap03,150815145492529,150815145493409
sta07,150815145483962,NaN,ap03,150815145493055,150815145493409
sta07,150815145487614,NaN,ap03,150815145494360,150815145589879
sta07,150815145584509,NaN,ap03,150815145588038,150815145589879
sta07,150815145585105,NaN,ap03,150815145589471,150815145589879
sta07,150815145585608,NaN,ap03,150815145591619,150815145593236
sta07,150815145587738,NaN,ap03,150815145592032,150815145593236
sta07,150815145586518,NaN,ap03,150815145592613,150815145593236
sta07,150815145588791,NaN,ap03,150815145594476,150815145596819
sta07,150815145587311,NaN,ap03,150815145594891,150815145596819
sta07,150815145589441,NaN,ap03,150815145596409,150815145596819
sta07,150815145589979,NaN,ap03,150815145597982,150815145601232
sta07,150815145589451,NaN,ap03,150815145598986,150815145601232
sta07,150815145590017,NaN,ap03,150815145600356,150815145601232
sta07,150815145590591,NaN,ap03,150815145602571,150815145604022
sta07,150815145591242,NaN,ap03,150815145603015,150815145604022
sta07,150815145594603,NaN,ap03,150815145603581,150815145604022
sta07,150815145595123,NaN,ap03,150815145605264,150815145607945
sta07,150815145594106,NaN,ap03,150815145606124,150815145607945
sta07,150815145595497,NaN,ap03,150815145607386,150815145607945
sta07,150815145596071,NaN,ap03,150815145608559,150815145610798
sta07,150815145596555,NaN,ap03,150815145609256,150815145610798
sta07,150815145597045,NaN,ap03,150815145610435,150815145610798
sta07,150815145597646,NaN,ap03,150815145611234,150815145613880
sta07,150815145599817,NaN,ap03,150815145612452,150815145613880
sta07,150815145598172,NaN,ap03,150815145613476,150815145613880
sta07,150815145600604,NaN,ap03,150815145614314,150815145616361
sta07,150815145600114,NaN,ap03,150815145615426,150815145616361
sta07,150815145602676,NaN,ap03,150815145615887,150815145616361
sta07,150815145604940,NaN,ap03,150815145617421,150815145618772
sta07,150815145603362,NaN,ap03,150815145617834,150815145618772
sta07,150815145605925,NaN,ap03,150815145618286,150815145618772
sta07,150815145601088,NaN,ap03,150815145625784,150815145707826
sta07,150815145705431,NaN,ap03,150815145706629,150815145707826
sta07,150815145705953,NaN,ap03,150815145707238,150815145707826
sta07,150815145705946,NaN,ap03,150815145709381,150815145711454
sta07,150815145708497,NaN,ap03,150815145710424,150815145711454
sta07,150815145707453,NaN,ap03,150815145710895,150815145711454
sta07,150815145707939,NaN,ap03,150815145712751,150815145715551
sta07,150815145708544,NaN,ap03,150815145713690,150815145715551
sta07,150815145711426,NaN,ap03,150815145714980,150815145715551
sta07,150815145709067,NaN,ap03,150815145716648,150815145720066
sta07,150815145711467,NaN,ap03,150815145718039,150815145720066
sta07,150815145712945,NaN,ap03,150815145719448,150815145720066
sta07,150815145712064,NaN,ap03,150815145721446,150815145723698
sta07,150815145716548,NaN,ap03,150815145722609,150815145723698
sta07,150815145715502,NaN,ap03,150815145723201,150815145723698
sta07,150815145716267,NaN,ap03,150815145724237,150815145726225
sta07,150815145716779,NaN,ap03,150815145725273,150815145726225
sta07,150815145717330,NaN,ap03,150815145725836,150815145726225
sta07,150815145717882,NaN,ap03,150815145727996,150815145730557
sta07,150815145717069,NaN,ap03,150815145729243,150815145730557
sta07,150815145718834,NaN,ap03,150815145729980,150815145730557
sta07,150815145721315,NaN,ap03,150815145731212,150815145733250
sta07,150815145719316,NaN,ap03,150815145732377,150815145733250
sta07,150815145721996,NaN,ap03,150815145732902,150815145733250
sta07,150815145723858,NaN,ap03,150815145734437,150815145736065
sta07,150815145724332,NaN,ap03,150815145734955,150815145736065
sta07,150815145726858,NaN,ap03,150815145735487,150815145736065
